survey,term,covariate,covariate_label,level,reference,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,50-59,2022,-0.30288,0.098475,-0.4959,-0.10986,18264
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,50-59,2022,0.433745,0.035307,0.364541,0.50295,18264
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,50-59,2022,0.849466,0.036381,0.778155,0.920777,18264
CPS,sexFemale,sex,Sex,Female,Male,50-59,2023,-0.023303,0.018257,-0.059089,0.012483,17401
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,50-59,2023,-0.175639,0.028158,-0.230831,-0.120447,17401
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,50-59,2023,-0.18358,0.087656,-0.355395,-0.011764,17401
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,50-59,2023,-0.026917,0.032615,-0.090846,0.037012,17401
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,50-59,2023,-0.034045,0.027622,-0.088186,0.020097,17401
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,50-59,2023,-0.254408,0.079503,-0.410242,-0.098575,17401
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,50-59,2023,0.384894,0.036142,0.314051,0.455736,17401
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,50-59,2023,0.77625,0.037064,0.7036,0.848899,17401
CPS,sexFemale,sex,Sex,Female,Male,50-59,2024,-0.046087,0.018104,-0.081573,-0.010601,16844
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,50-59,2024,-0.155282,0.029785,-0.213664,-0.096899,16844
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,50-59,2024,-0.160021,0.107289,-0.370319,0.050277,16844
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,50-59,2024,-0.045247,0.030823,-0.105664,0.01517,16844
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,50-59,2024,-0.006109,0.026791,-0.058623,0.046405,16844
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,50-59,2024,-0.089915,0.087199,-0.260835,0.081005,16844
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,50-59,2024,0.287858,0.034865,0.219518,0.356198,16844
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,50-59,2024,0.694264,0.035903,0.623891,0.764637,16844
CPS,sexFemale,sex,Sex,Female,Male,50-59,2025,-0.046289,0.018784,-0.083107,-0.00947,16106
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,50-59,2025,-0.137455,0.030195,-0.19664,-0.07827,16106
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,50-59,2025,-0.238978,0.111488,-0.457506,-0.020449,16106
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,50-59,2025,0.039961000000000003,0.033606,-0.02591,0.105832,16106
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,50-59,2025,-0.008371,0.028113,-0.063474,0.046733,16106
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,50-59,2025,-0.232842,0.092945,-0.415024,-0.050661,16106
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,50-59,2025,0.244735,0.035956,0.174258,0.315213,16106
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,50-59,2025,0.640132,0.037049,0.567512,0.712751,16106
CPS,sexFemale,sex,Sex,Female,Male,60-69,1996,-0.019074,0.026425,-0.070873,0.032725,9356
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1996,-0.382782,0.044905,-0.470806,-0.294757,9356
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1996,-0.437836,0.194924,-0.81993,-0.055743,9356
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1996,-0.211289,0.054531,-0.318182,-0.104395,9356
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1996,0.50495,0.03258,0.441086,0.568815,9356
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1996,0.9685,0.041117,0.887901,1.049099,9356
CPS,sexFemale,sex,Sex,Female,Male,60-69,1997,-0.03193,0.026354,-0.08359,0.019729,9512
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1997,-0.425541,0.045037,-0.513823,-0.337259,9512
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1997,-0.57959,0.192997,-0.957905,-0.201276,9512
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1997,-0.185022,0.053151,-0.28921,-0.080834,9512
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1997,0.513233,0.032414,0.449694,0.576772,9512
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1997,0.928796,0.040169,0.850056,1.007535,9512
CPS,sexFemale,sex,Sex,Female,Male,60-69,1998,-0.025139,0.025632,-0.075383,0.025105,9447
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1998,-0.366172,0.043544,-0.451527,-0.280817,9447
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1998,-0.285038,0.170534,-0.619321,0.049244,9447
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1998,-0.087618,0.051301,-0.18818,0.012944,9447
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1998,0.498006,0.031868,0.435538,0.560474,9447
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1998,0.932814,0.039873,0.854653,1.010974,9447
CPS,sexFemale,sex,Sex,Female,Male,60-69,1999,-0.033094,0.025699,-0.08347,0.017281,9413
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,1999,-0.423874,0.042362,-0.506912,-0.340836,9413
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,1999,-0.346278,0.149785,-0.63989,-0.052667,9413
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,1999,-0.115317,0.054835,-0.222806,-0.007828,9413
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,1999,0.530349,0.033151,0.465365,0.595333,9413
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,1999,0.923319,0.040069,0.844775,1.001862,9413
CPS,sexFemale,sex,Sex,Female,Male,60-69,2000,-0.040792,0.025707,-0.091183,0.009598,9495
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2000,-0.35858,0.044854,-0.446503,-0.270658,9495
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2000,-0.213025,0.174787,-0.555644,0.129594,9495
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2000,-0.061995,0.052029,-0.163983,0.039993,9495
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2000,0.548561,0.033576,0.482745,0.614377,9495
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2000,0.975962,0.040378,0.896812,1.055111,9495
CPS,sexFemale,sex,Sex,Female,Male,60-69,2001,-0.046581,0.023475,-0.092596,-5.66e-4,12327
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2001,-0.325869,0.032815,-0.390192,-0.261547,12327
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2001,-0.121896,0.148619,-0.413212,0.169421,12327
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2001,-0.107824,0.048142,-0.20219,-0.013458,12327
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2001,0.558259,0.031474,0.496565,0.619953,12327
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2001,0.967187,0.037236,0.894199,1.040175,12327
CPS,sexFemale,sex,Sex,Female,Male,60-69,2002,-0.028943,0.022874,-0.07378,0.015895,12672
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2002,-0.396672,0.031626,-0.458663,-0.334681,12672
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2002,-0.282706,0.137967,-0.553143,-0.01227,12672
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2002,-0.218201,0.043978,-0.304404,-0.131998,12672
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2002,0.538691,0.029829,0.480221,0.597162,12672
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2002,0.980759,0.035483,0.911207,1.050311,12672
CPS,sexFemale,sex,Sex,Female,Male,60-69,2003,-0.01976,0.022635,-0.064127,0.024607,13474
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2003,-0.37533,0.032649,-0.439327,-0.311334,13474
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2003,-0.309528,0.145812,-0.595341,-0.023715,13474
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2003,-0.195851,0.055673,-0.304978,-0.086723,13474
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2003,-0.174299,0.044217,-0.26097,-0.087628,13474
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2003,-0.41998,0.110022,-0.635638,-0.204321,13474
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2003,0.542151,0.030429,0.482506,0.601796,13474
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2003,0.961517,0.03571,0.89152,1.031515,13474
CPS,sexFemale,sex,Sex,Female,Male,60-69,2004,0.00484,0.022457,-0.039179,0.048859,13714
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2004,-0.364025,0.032182,-0.427106,-0.300943,13714
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2004,-0.217836,0.12785,-0.468439,0.032766000000000003,13714
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2004,-0.129427,0.05251,-0.232354,-0.0265,13714
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2004,-0.069349,0.044825,-0.157212,0.018514,13714
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2004,-0.423037,0.102609,-0.624164,-0.22191,13714
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2004,0.54623,0.031058,0.485352,0.607109,13714
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2004,0.971835,0.035732,0.901796,1.041873,13714
CPS,sexFemale,sex,Sex,Female,Male,60-69,2005,0.018156,0.021833,-0.02464,0.060952,13756
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2005,-0.384346,0.03304,-0.449109,-0.319582,13756
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2005,-0.443523,0.127865,-0.694157,-0.19289,13756
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2005,-0.117552,0.050828,-0.217182,-0.017923,13756
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2005,-0.095122,0.043369,-0.180131,-0.010113,13756
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2005,-0.33831,0.084401,-0.503748,-0.172872,13756
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2005,0.589373,0.031182,0.528251,0.650494,13756
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2005,1.013389,0.035311,0.944174,1.082604,13756
CPS,sexFemale,sex,Sex,Female,Male,60-69,2006,0.009254,0.021593,-0.033072,0.05158,13787
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2006,-0.345651,0.034591,-0.413454,-0.277848,13787
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2006,-0.021958,0.135514,-0.287583,0.243668,13787
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2006,-0.08498,0.048881,-0.180793,0.010833,13787
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2006,-0.138727,0.040158,-0.217442,-0.060013,13787
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2006,-0.346698,0.083934,-0.511221,-0.182175,13787
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2006,0.555764,0.03161,0.493803,0.617725,13787
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2006,0.996954,0.035543,0.927286,1.066622,13787
CPS,sexFemale,sex,Sex,Female,Male,60-69,2007,0.006911,0.021488,-0.035207,0.04903,14397
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2007,-0.412622,0.03329,-0.477874,-0.34737,14397
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2007,-0.358197,0.120963,-0.5953,-0.121093,14397
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2007,-0.100193,0.049648,-0.197508,-0.0028769999999999998,14397
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2007,-0.20685,0.041421,-0.28804,-0.125659,14397
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2007,-0.304008,0.090569,-0.481534,-0.126482,14397
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2007,0.513623,0.031183,0.452501,0.574745,14397
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2007,0.935904,0.034997,0.867306,1.004502,14397
CPS,sexFemale,sex,Sex,Female,Male,60-69,2008,-0.002433,0.020944,-0.043485,0.038619,15349
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2008,-0.352864,0.032156,-0.415894,-0.289834,15349
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2008,-0.111611,0.115201,-0.337418,0.114196,15349
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2008,-0.074502,0.048856,-0.170266,0.021263,15349
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2008,-0.117275,0.038529,-0.192796,-0.041753,15349
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2008,-0.339504,0.09428,-0.524303,-0.154704,15349
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2008,0.551499,0.032817,0.487174,0.615825,15349
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2008,1.0408,0.035804,0.97062,1.11098,15349
CPS,sexFemale,sex,Sex,Female,Male,60-69,2009,0.004347,0.020452,-0.035742,0.044436,16009
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2009,-0.362436,0.030326,-0.42188,-0.302993,16009
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2009,-0.034122,0.113739,-0.257064,0.18882,16009
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2009,-0.170104,0.045804,-0.259884,-0.080324,16009
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2009,-0.137786,0.038375,-0.213005,-0.062567,16009
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2009,-0.186941,0.090779,-0.364878,-0.009004,16009
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2009,0.499995,0.032161,0.436955,0.563034,16009
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2009,0.98312600000000006,0.034912,0.914696,1.051557,16009
CPS,sexFemale,sex,Sex,Female,Male,60-69,2010,0.029211,0.019888,-0.009772,0.068193,16298
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2010,-0.324596,0.029618,-0.38265,-0.266542,16298
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2010,-0.23166,0.132419,-0.491215,0.027895,16298
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2010,-0.121753,0.044321,-0.208627,-0.034879,16298
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2010,-0.093114,0.039913,-0.171347,-0.014881,16298
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2010,-0.191026,0.080059,-0.347951,-0.034101,16298
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2010,0.511479,0.031934,0.448885,0.57407300000000006,16298
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2010,0.948181,0.034576,0.880407,1.015954,16298
CPS,sexFemale,sex,Sex,Female,Male,60-69,2011,0.011938,0.019511,-0.026307,0.050182,16912
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2011,-0.347508,0.030018,-0.406346,-0.288671,16912
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2011,-0.37523,0.115925,-0.602455,-0.148006,16912
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2011,-0.179178,0.043371,-0.264189,-0.094167,16912
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2011,-0.074794,0.035632,-0.144636,-0.004951,16912
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2011,-0.356703,0.077968,-0.509528,-0.203877,16912
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2011,0.476497,0.031911,0.413949,0.539045,16912
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2011,0.92297,0.034459,0.855428,0.990513,16912
CPS,sexFemale,sex,Sex,Female,Male,60-69,2012,0.02677,0.01934,-0.011139,0.06468,17338
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2012,-0.334232,0.02775,-0.388625,-0.27984,17338
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2012,-0.203736,0.144525,-0.48702,0.079548,17338
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2012,-0.162055,0.038527,-0.237572,-0.086537,17338
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2012,-0.147004,0.03802,-0.221526,-0.072481,17338
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2012,-0.272981,0.089128,-0.447681,-0.098281,17338
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2012,0.489892,0.031652,0.427852,0.551932,17338
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2012,0.966918,0.03388,0.90051,1.033325,17338
CPS,sexFemale,sex,Sex,Female,Male,60-69,2013,0.030157,0.018884,-0.006857,0.067171,17946
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2013,-0.361957,0.028245,-0.41732,-0.306594,17946
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2013,-0.345663,0.112692,-0.56655,-0.124777,17946
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2013,-0.123603,0.039114,-0.200271,-0.046935,17946
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2013,-0.126843,0.035275,-0.195986,-0.057701,17946
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2013,-0.271588,0.088391,-0.444843,-0.098334,17946
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2013,0.535554,0.031799,0.473226,0.597883,17946
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2013,0.99026,0.03402,0.923578,1.056942,17946
CPS,sexFemale,sex,Sex,Female,Male,60-69,2014,-0.002147,0.020594,-0.042513,0.038218,18642
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2014,-0.344176,0.030252,-0.403472,-0.284881,18642
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2014,-0.401368,0.125814,-0.647974,-0.154761,18642
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2014,-0.065381,0.041488,-0.1467,0.015939,18642
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2014,-0.14832,0.043031,-0.232665,-0.063975,18642
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2014,-0.165989,0.094766,-0.351739,0.019761,18642
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2014,0.480407,0.035782,0.410271,0.550543,18642
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2014,0.941788,0.038146,0.867019,1.016557,18642
CPS,sexFemale,sex,Sex,Female,Male,60-69,2015,0.00272,0.018051,-0.032662,0.038102,19329
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2015,-0.342215,0.026456,-0.39407,-0.29036,19329
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2015,-0.352061,0.107135,-0.562054,-0.142068,19329
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2015,-0.116523,0.036035,-0.187154,-0.045891,19329
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2015,-0.111055,0.032885,-0.175513,-0.046597,19329
CPS,race_includehispOther,race_includehisp,Race/Ethnicity,Other,White,60-69,2015,-0.292172,0.078945,-0.446911,-0.137432,19329
CPS,educ_3catHS_SomeColl,educ_3cat,Education,HS_SomeColl,LT_HS,60-69,2015,0.389348,0.031305,0.327988,0.450707,19329
CPS,educ_3catBA_plus,educ_3cat,Education,BA_plus,LT_HS,60-69,2015,0.852216,0.033461,0.786631,0.917802,19329
CPS,sexFemale,sex,Sex,Female,Male,60-69,2016,0.01586,0.018573,-0.020545,0.052265,18349
CPS,race_includehispBlack,race_includehisp,Race/Ethnicity,Black,White,60-69,2016,-0.327631,0.02717,-0.380887,-0.274374,18349
CPS,race_includehispAIAN,race_includehisp,Race/Ethnicity,AIAN,White,60-69,2016,-0.317449,0.102543,-0.518442,-0.116455,18349
CPS,race_includehispAsian,race_includehisp,Race/Ethnicity,Asian,White,60-69,2016,-0.068981,0.037521,-0.142526,0.004564,18349
CPS,race_includehispHispanic,race_includehisp,Race/Ethnicity,Hispanic,White,60-69,2016,-0.118374,0.034049,-0.185114,-0.051634,18349
