survey,covariate,covariate_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted
NHIS,lamtwrk,Work Limitation,80-89,2019,-0.803125872896702,0.05592113729153775,-0.9129840063547559,-0.6932677394386483,2325
NHIS,lamtwrk,Work Limitation,80-89,2020,-0.8311527157894792,0.05117624913261438,-0.9316885348437406,-0.7306168967352179,2433
NHIS,lamtwrk,Work Limitation,80-89,2021,-0.877036689441899,0.052347886846019244,-0.9798641832531033,-0.7742091956306949,2170
NHIS,lamtwrk,Work Limitation,80-89,2022,-0.9177064795097389,0.051560388104043856,-1.0189947238635981,-0.8164182351558797,2094
NHIS,lamtwrk,Work Limitation,80-89,2023,-0.7918578818952251,0.05157601375639657,-0.8931612537348301,-0.6905545100556202,2301
NHIS,lamtwrk,Work Limitation,80-89,2024,-0.8858720868099149,0.049650644236822514,-0.98339047186921,-0.7883537017506198,2605
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2010,-0.7341806140643979,0.17000327251509756,-1.0695056072364644,-0.39885562089233145,1205
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2011,-0.5438597127914347,0.14666719182214794,-0.8325745384554126,-0.2551448871274569,3093
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2012,-0.6908937311843876,0.1374642111153681,-0.9618438184702389,-0.41994364389853633,1533
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2013,-0.587653332570651,0.11624240630655318,-0.8164987837312019,-0.35880788141010006,3098
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2014,-0.8889829697572074,0.12161819643955785,-1.128452235827771,-0.6495137036866436,3152
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2015,-0.7803083346863948,0.09099241830709644,-0.959497328215188,-0.6011193411576016,2631
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2016,-0.4953337908195473,0.18824284043304634,-0.8650736202842285,-0.1255939613548661,2679
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2017,-0.7924259794338555,0.1551012478932651,-1.0972423244806988,-0.4876096343870124,2072
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2018,-0.7151453790281136,0.09534211939346443,-0.9024918806139268,-0.5277988774423005,3613
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2019,-0.8898735173155861,0.09579146812265908,-1.0780339063683604,-0.7017131282628117,4447
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2020,-0.831777165803582,0.10773834150711963,-1.043412157791515,-0.620142173815649,3643
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2021,-0.9208722226677372,0.11961361503551131,-1.1558042512176605,-0.6859401941178137,3846
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2022,-0.8737398455022932,0.0858629423587325,-1.0424040634951968,-0.7050756275093898,3542
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2023,-0.6295507191259098,0.12677095273362238,-0.8785350057126613,-0.38056643253915823,3757
NHIS,walkdif12st1,Climb 12 Steps Difficulty,18-29,2024,-0.7805536927079422,0.08903850861928692,-0.9554228733553962,-0.6056845120604881,4058
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2010,-0.8555338582085908,0.14242698648752938,-1.1365338341801787,-0.5745338822370031,1121
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2011,-0.7960751896959397,0.07824182995952954,-0.9500944765981449,-0.6420559027937345,2872
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2012,-0.9048322966575876,0.11531056958753763,-1.1321468814085107,-0.6775177119066642,1452
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2013,-0.7598319581855206,0.11641790496853159,-0.989011820321199,-0.5306520960498422,2895
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2014,-0.845708175575754,0.10546130728177708,-1.0533532978159865,-0.6380630533355213,2909
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2015,-0.8653777201236383,0.09433545350275999,-1.0511265839950639,-0.6796288562522127,2612
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2016,-0.9543835130405275,0.09406019523953475,-1.139131777884273,-0.769635248196782,2460
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2017,-0.8028532081653651,0.11828631499491653,-1.035300391929421,-0.5704060244013094,1988
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2018,-0.7952156963684233,0.061906017970783746,-0.9168546998950082,-0.6735766928418383,3899
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2019,-1.011537285880338,0.05370018814326021,-1.1170206922358676,-0.9060538795248082,5139
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2020,-0.8979428553249982,0.09463145703336599,-1.08382172999558,-0.7120639806544166,4859
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2021,-0.8695622687096816,0.08885954682278041,-1.0440886036459622,-0.6950359337734009,4707
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2022,-0.9583900667341905,0.0669978465945779,-1.0899883631506655,-0.8267917703177154,4361
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2023,-0.8760730374662744,0.06886248627033258,-1.011316599813979,-0.7408294751185698,4645
NHIS,walkdif12st1,Climb 12 Steps Difficulty,30-39,2024,-0.8161587397023126,0.06673976431899335,-0.9472293548426604,-0.6850881245619649,5236
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2010,-0.8687332825937841,0.09769703556133555,-1.0614700054862034,-0.6759965597013647,1076
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2011,-0.8855458426648816,0.049371266062505324,-0.9827303209094567,-0.7883613644203065,2787
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2012,-0.9760347134990515,0.07186760437407161,-1.1176647329229945,-0.8344046940751084,1440
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2013,-0.8060631246281752,0.05308123240866087,-0.9105741591831743,-0.7015520900731762,2710
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2014,-0.7205193700933499,0.06716889067644984,-0.8527585477051138,-0.588280192481586,2753
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2015,-0.8024498794699816,0.0550535969883786,-0.9108695452792631,-0.6940302136607001,2415
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2016,-1.007653549472539,0.06438200105073182,-1.134112293411349,-0.8811948055337289,2220
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2017,-0.9618408413072813,0.05100074601387836,-1.0620682503612011,-0.8616134322533616,1806
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2018,-0.8193076331282332,0.04506509062887675,-0.907857330238305,-0.7307579360181614,3638
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2019,-0.9695828330410728,0.050529499801273046,-1.0688364568510271,-0.8703292092311187,4602
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2020,-0.8335043434529609,0.046099098239306205,-0.92405691096404,-0.7429517759418817,4539
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2021,-0.8569127349050312,0.051569197489434025,-0.9581960522504102,-0.7556294175596521,4321
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2022,-0.8384552723878762,0.04526684672172786,-0.9273695193278164,-0.7495410254479359,3937
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2023,-0.9280960672912468,0.04688348094090218,-1.0201745709190493,-0.8360175636634444,4119
NHIS,walkdif12st1,Climb 12 Steps Difficulty,40-49,2024,-0.8566476972961568,0.05173802940233139,-0.9582580257481347,-0.7550373688441788,4512
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2010,-0.8504594769019741,0.06273277335204913,-0.9742100784831731,-0.7267088753207751,1022
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2011,-0.8296995007229002,0.04543491158717065,-0.9191341213892973,-0.7402648800565031,2657
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2012,-0.8136456943507158,0.06158027069379624,-0.9349877403336663,-0.6923036483677653,1478
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2013,-0.8532545477667438,0.03817229005917005,-0.928401581871301,-0.7781075136621867,2841
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2014,-0.7786004302125978,0.038838342714227404,-0.8550611500408349,-0.7021397103843607,3063
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2015,-0.8163424872350794,0.04196640085008735,-0.898975378573737,-0.7337095958964218,2628
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2016,-0.8824946042253888,0.037658890477877766,-0.9564584877262514,-0.8085307207245263,2670
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2017,-0.7038236832653777,0.045986429654968596,-0.794190131655051,-0.6134572348757042,2151
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2018,-0.7851942846401575,0.034190151727110395,-0.8523755004623009,-0.7180130688180141,3996
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2019,-0.8552846990185395,0.03656410730323283,-0.927107083240386,-0.7834623147966931,5165
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2020,-0.8707839705424752,0.030903466570947183,-0.9314857896807162,-0.8100821514042343,5147
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2021,-0.8253289635471319,0.030093600771536347,-0.8844342519223942,-0.7662236751718696,4701
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2022,-0.8132152811303801,0.03254332062117435,-0.8771379165142004,-0.7492926457465598,4174
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2023,-0.8424657484389725,0.030435017644968837,-0.9022388746417861,-0.782692622236159,4404
NHIS,walkdif12st1,Climb 12 Steps Difficulty,50-59,2024,-0.7811458825819078,0.03677287532578587,-0.8533638682866868,-0.7089278968771288,4657
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2010,-0.6520688054786168,0.04467005813598381,-0.7403094634639229,-0.5638281474933107,828
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2011,-0.651324657950106,0.027297160499525883,-0.705066115032994,-0.597583200867218,2303
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2012,-0.7175210740569226,0.05086494346404197,-0.8178371216242464,-0.6172050264895987,1271
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2013,-0.7396656014355417,0.030308473859673682,-0.799336592039018,-0.6799946108320655,2453
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2014,-0.6962106152849022,0.03167443572561914,-0.7585794706757014,-0.6338417598941031,2766
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2015,-0.7086653488342558,0.034472982004888325,-0.7765483576232449,-0.6407823400452667,2458
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2016,-0.6502719027478926,0.03558772197626817,-0.7201681617654042,-0.580375643730381,2757
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2017,-0.5951239558921112,0.04579157345653399,-0.6851069969344774,-0.505140914849745,2291
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2018,-0.6732661241702959,0.026902122100277134,-0.7261263235113634,-0.6204059248292283,4430
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2019,-0.7413887666939583,0.022742876726001882,-0.7860622935758952,-0.6967152398120214,5754
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2020,-0.7301236102254447,0.021959946307441955,-0.7732575387512031,-0.6869896816996863,5954
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2021,-0.7281447986584673,0.024842513890802286,-0.7769360042437852,-0.6793535930731494,5237
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2022,-0.7198114993186678,0.023640432378612703,-0.7662469775942813,-0.6733760210430544,5189
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2023,-0.7175679100222203,0.020900041351411613,-0.7586141752365474,-0.6765216448078932,5417
NHIS,walkdif12st1,Climb 12 Steps Difficulty,60-69,2024,-0.6788707387845945,0.023903658246394847,-0.7258152736122068,-0.6319262039569822,6032
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2010,-0.4775155731563051,0.06075487762506364,-0.5984451320976187,-0.3565860142149915,505
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2011,-0.5676628930736551,0.032680095897108706,-0.6320772942038535,-0.5032484919434568,1322
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2012,-0.5261296267850413,0.0560193968788888,-0.6371582501936442,-0.41510100337643835,698
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2013,-0.5947295143473966,0.04154061943119086,-0.6766150900819317,-0.5128439386128615,1494
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2014,-0.47106670176306126,0.04164595095636244,-0.5531511822767834,-0.3889822212493392,1725
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2015,-0.5499284432380291,0.03992683193884493,-0.6286723029421333,-0.471184583533925,1554
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2016,-0.5181290528925192,0.037866916786613296,-0.5925183403398258,-0.44373976544521265,1716
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2017,-0.5873235578120107,0.033149742680788276,-0.6524746640594641,-0.5221724515645574,1445
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2018,-0.5676342356679507,0.021737510358398673,-0.6103478082071684,-0.5249206631287331,2952
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2019,-0.6037420144706128,0.023069186813936857,-0.649056145792656,-0.5584278831485696,3896
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2020,-0.6048523383537583,0.023925114463044753,-0.651847370617518,-0.5578573060899986,4402
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2021,-0.5696255649647417,0.020801176992327097,-0.610480229837485,-0.5287709000919985,3937
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2022,-0.6204280564418643,0.026252339932538594,-0.671994353607735,-0.5688617592759936,3814
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2023,-0.597794402839543,0.022352925955813334,-0.641694632494243,-0.553894173184843,4272
NHIS,walkdif12st1,Climb 12 Steps Difficulty,70-79,2024,-0.5862565711183998,0.022070621109138076,-0.6296011935458574,-0.5429119486909423,4835
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2010,-0.34109343950547333,0.06648031539313899,-0.47507571148760025,-0.2071111675233464,317
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2011,-0.3538605978014479,0.03743701174364695,-0.4278710051578336,-0.2798501904450622,856
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2012,-0.46762414507822225,0.05531563130059933,-0.5777057595531424,-0.357542530603302,441
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2013,-0.32951735154181583,0.05076620776695007,-0.42993792833449895,-0.2290967747491327,876
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2014,-0.42181444132580037,0.03674340071584115,-0.49447198874765086,-0.3491568939039499,993
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2015,-0.320225827285284,0.04897753945876563,-0.417189785082425,-0.22326186948814297,907
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2016,-0.4105199383117365,0.036088327871746706,-0.48144865434485185,-0.33959122227862115,963
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2017,-0.38663764840189785,0.046235160356633095,-0.4775695510175716,-0.2957057457862241,826
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2018,-0.41508285258590805,0.027626056305720084,-0.4693814054615675,-0.3607842997102486,1529
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2019,-0.44321480457099327,0.0232252661306079,-0.4888425127708897,-0.39758709637109685,2100
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2020,-0.4401679196691586,0.030803413845608228,-0.5006842769059122,-0.379651562432405,2209
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2021,-0.3788956658671472,0.02614201667060228,-0.4302492529222515,-0.32754207881204284,1968
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2022,-0.4349653854636838,0.02660361348088029,-0.4872305784830649,-0.3827001924443027,1886
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2023,-0.41956384280810816,0.02577029819649821,-0.47018328695170025,-0.3689443986645161,2076
NHIS,walkdif12st1,Climb 12 Steps Difficulty,80-89,2024,-0.4143823681298387,0.025636321822996164,-0.464736693772934,-0.3640280424867435,2329
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2010,-0.6567524592725447,0.2931880924801592,-1.2350356241759182,-0.07846929436917116,1206
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2011,-0.780178584107248,0.17542146301773043,-1.1254909099212849,-0.4348662582932114,3117
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2012,-0.2514742354235816,0.24912203538897074,-0.742495628616205,0.23954715776904179,1545
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2013,-0.47483578531443316,0.11999356314847455,-0.7110661075142124,-0.23860546311465383,3114
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2014,-0.6906298535356863,0.1746066384866038,-1.03443468532511,-0.3468250217462626,3175
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2015,-0.5157302014881259,0.12449349160473537,-0.7608874531932233,-0.27057294978302837,2649
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2016,-0.34968517115368997,0.19313104764668554,-0.7290262417460613,0.02965589943868141,2698
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2017,-0.5975366890705176,0.18044551961768404,-0.9521614552606115,-0.24291192288042401,2084
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2018,-0.6390990346637149,0.13418410266776798,-0.902769722531402,-0.37542834679602793,3637
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2019,-0.6487656040647524,0.10116787659546106,-0.8474867155886939,-0.4500444925408109,4471
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2020,-0.7525238826313464,0.09841222108508554,-0.945839180876219,-0.5592085843864738,3654
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2021,-0.7159313501555757,0.10675504046453585,-0.925607202559606,-0.5062554977515454,3862
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2022,-0.5510597697215392,0.1471504765188526,-0.8401136894631006,-0.2620058499799779,3553
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2023,-0.702810866788884,0.11164965342142887,-0.9220961896909311,-0.483525543886837,3782
NHIS,lahanddif,Hand/Finger Difficulty,18-29,2024,-0.5838270175352518,0.11700867684691005,-0.81362804766717,-0.3540259874033336,4084
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2010,-0.9236351464372851,0.13353863082423922,-1.1871084561844918,-0.6601618366900783,1130
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2011,-0.7794714609251409,0.13453089512851704,-1.0442959486029868,-0.5146469732472949,2894
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2012,-0.7818088444732354,0.19155119444144691,-1.1594184632510336,-0.40419922569543704,1463
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2013,-0.799615000080384,0.10626642465796934,-1.0088106951871456,-0.5904193049736225,2917
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2014,-0.9831534407589867,0.13697006803947137,-1.2528368654610758,-0.7134700160568975,2938
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2015,-0.9772454190540978,0.13596565055368307,-1.2449604929031663,-0.7095303452050292,2642
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2016,-0.7640093989756509,0.16316662220510264,-1.0844906015016298,-0.443528196449672,2486
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2017,-0.8332001683617275,0.18093556156729237,-1.1887608410472579,-0.4776394956761974,2000
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2018,-0.6642018637896872,0.14493399199886983,-0.9489823575405982,-0.37942137003877613,3915
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2019,-0.9936978280481262,0.09025651173283862,-1.1709889071398585,-0.8164067489563939,5176
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2020,-0.822645391788667,0.09691042035888582,-1.0130006969364185,-0.6322900866409156,4884
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2021,-1.0030761411359888,0.09658007797600085,-1.1927654515758381,-0.8133868306961393,4732
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2022,-0.7223837923119518,0.1325436578550396,-0.9827282729350495,-0.46203931168885415,4391
NHIS,lahanddif,Hand/Finger Difficulty,30-39,2023,-0.7804586758373546,0.07275542077655753,-0.9233478281008998,-0.6375695235738094,4667
