age_group,year,srh_cat,prop,se,survey
80-89,2011,Good,0.4073991034271425,0.021550254807752283,MEPS
80-89,2011,Very Good,0.2381238125505304,0.017885126505021227,MEPS
80-89,2011,Excellent,0.06308142402008346,0.009511336899373363,MEPS
80-89,2012,Poor,0.06966209637805966,0.008583288955037092,MEPS
80-89,2012,Fair,0.2327364861874195,0.01747158581822265,MEPS
80-89,2012,Good,0.39131098878272447,0.01772709984542778,MEPS
80-89,2012,Very Good,0.24579638067347337,0.016515908118177096,MEPS
80-89,2012,Excellent,0.060494047996308566,0.010343607796758605,MEPS
80-89,2013,Poor,0.05159311912127315,0.008539581622779034,MEPS
80-89,2013,Fair,0.25615799305793124,0.018793827865476176,MEPS
80-89,2013,Good,0.3275921266039984,0.02092699158111977,MEPS
80-89,2013,Very Good,0.3019665739077962,0.020518450458009894,MEPS
80-89,2013,Excellent,0.06269018735184831,0.01057162268803275,MEPS
80-89,2014,Poor,0.04320330083643816,0.006423220477906145,MEPS
80-89,2014,Fair,0.2386637127637768,0.01763737262948429,MEPS
80-89,2014,Good,0.3855539352543362,0.020926896007145455,MEPS
80-89,2014,Very Good,0.2786298292552789,0.02393677203680278,MEPS
80-89,2014,Excellent,0.05394922226162863,0.009383524396077645,MEPS
80-89,2015,Poor,0.039456935065406165,0.008084511333415922,MEPS
80-89,2015,Fair,0.20788899690127255,0.016437189046210183,MEPS
80-89,2015,Good,0.41762689954122184,0.0221382613880001,MEPS
80-89,2015,Very Good,0.2692234840060792,0.019809117983515458,MEPS
80-89,2015,Excellent,0.06580368452731769,0.010589347914230064,MEPS
80-89,2016,Poor,0.04965608561887312,0.007678284731137499,MEPS
80-89,2016,Fair,0.21708354679607128,0.015401165145246379,MEPS
80-89,2016,Good,0.387014935299968,0.020270583168573574,MEPS
80-89,2016,Very Good,0.26592979277111933,0.01631683378432605,MEPS
80-89,2016,Excellent,0.08031563962701482,0.012095147937384108,MEPS
80-89,2017,Poor,0.055751777531467386,0.008243247889507947,MEPS
80-89,2017,Fair,0.2255587621094506,0.015261697636275828,MEPS
80-89,2017,Good,0.4141410125863896,0.019553314580137336,MEPS
80-89,2017,Very Good,0.23749243109465004,0.016940241708058086,MEPS
80-89,2017,Excellent,0.06705601670158784,0.010216551279348271,MEPS
80-89,2018,Poor,0.061769356167460515,0.007340317723859367,MEPS
80-89,2018,Fair,0.2540562203585324,0.01590705596674731,MEPS
80-89,2018,Good,0.36266452659807363,0.01669823493700403,MEPS
80-89,2018,Very Good,0.2648348649695097,0.016662628854983482,MEPS
80-89,2018,Excellent,0.05667503193891128,0.007833483960930188,MEPS
80-89,2019,Poor,0.06177570408509387,0.009064849326146016,MEPS
80-89,2019,Fair,0.2185540384840553,0.01587902533689159,MEPS
80-89,2019,Good,0.37968588261865505,0.017078333964877106,MEPS
80-89,2019,Very Good,0.2798871955596602,0.01621054265250465,MEPS
80-89,2019,Excellent,0.06009717926469569,0.007269802983440654,MEPS
80-89,2020,Poor,0.04356677829095399,0.007095718926510272,MEPS
80-89,2020,Fair,0.2060668949523448,0.01463106342119677,MEPS
80-89,2020,Good,0.43667891476531184,0.021247118296400816,MEPS
80-89,2020,Very Good,0.2711657828129392,0.017393206414579174,MEPS
80-89,2020,Excellent,0.0425216303643134,0.006734842254436574,MEPS
80-89,2021,Poor,0.05379557843652954,0.00886612150650713,MEPS
80-89,2021,Fair,0.21823757002356037,0.015564548225528375,MEPS
80-89,2021,Good,0.3846261675792687,0.01970195333580659,MEPS
80-89,2021,Very Good,0.2828462222368268,0.0180373602848668,MEPS
80-89,2021,Excellent,0.06049446174930443,0.008438371535917599,MEPS
80-89,2022,Poor,0.0503179754885093,0.008993125861904486,MEPS
80-89,2022,Fair,0.22179959540071945,0.019824328235283562,MEPS
80-89,2022,Good,0.3512741956346407,0.021738406310143298,MEPS
80-89,2022,Very Good,0.3104582353183277,0.021325729289902763,MEPS
80-89,2022,Excellent,0.06614999828032278,0.008937498016000333,MEPS
80-89,2023,Poor,0.03426556433780717,0.008503074555017675,MEPS
80-89,2023,Fair,0.18321772421050894,0.0214526988031704,MEPS
80-89,2023,Good,0.3462069166724038,0.024088726895669377,MEPS
80-89,2023,Very Good,0.33839993560399206,0.021960834948664982,MEPS
80-89,2023,Excellent,0.09790986209000656,0.01357603357917076,MEPS
18-29,1983,Poor,0.005829037143549905,7.708181629029737e-4,NHIS
18-29,1983,Fair,0.04061737879886293,0.002324086761196528,NHIS
18-29,1983,Good,0.20626033317109643,0.004933796756849819,NHIS
18-29,1983,Very Good,0.2832801924216712,0.005090595782127819,NHIS
18-29,1983,Excellent,0.4640130584739515,0.006192306081674982,NHIS
18-29,1985,Poor,0.005845902197362218,9.336010242206988e-4,NHIS
18-29,1985,Fair,0.03542914625186011,0.0024313731992680033,NHIS
18-29,1985,Good,0.19296243631632595,0.005859414698694689,NHIS
18-29,1985,Very Good,0.31568407227588496,0.006459242581690215,NHIS
18-29,1985,Excellent,0.45007844310104606,0.007425809977657825,NHIS
18-29,1987,Poor,0.004229995823553262,6.12969401863182e-4,NHIS
18-29,1987,Fair,0.0367342693806669,0.0019763974487394887,NHIS
18-29,1987,Good,0.20983908220031028,0.005616933491786919,NHIS
18-29,1987,Very Good,0.31219264461680646,0.0064007039449040385,NHIS
18-29,1987,Excellent,0.4370040080303297,0.0065325806431269255,NHIS
18-29,1988,Poor,0.004832911789291532,7.131720987506284e-4,NHIS
18-29,1988,Fair,0.03512125478214055,0.0018609251316028335,NHIS
18-29,1988,Good,0.20974212708425738,0.005000908315556496,NHIS
18-29,1988,Very Good,0.3184438062532521,0.00600553385737919,NHIS
18-29,1988,Excellent,0.4318599004687522,0.006795643639735441,NHIS
18-29,1989,Poor,0.0048145006723035125,8.481389267058491e-4,NHIS
18-29,1989,Fair,0.03809696359039169,0.0021033269820889093,NHIS
18-29,1989,Good,0.1954282447445177,0.005562268880815389,NHIS
18-29,1989,Very Good,0.32129255868928197,0.007187559885264781,NHIS
18-29,1989,Excellent,0.4403677327019313,0.007270858926224057,NHIS
18-29,1990,Poor,0.005112801334233941,8.025047821904477e-4,NHIS
18-29,1990,Fair,0.03537916763425163,0.0021736154384963684,NHIS
18-29,1990,Good,0.1930008591655302,0.005555323335032066,NHIS
18-29,1990,Very Good,0.3253128694745234,0.006319434952756776,NHIS
18-29,1990,Excellent,0.4411943030733152,0.007845860838103206,NHIS
18-29,1991,Poor,0.006188696742728886,9.063934130323123e-4,NHIS
18-29,1991,Fair,0.040010122150469736,0.002338013020962515,NHIS
18-29,1991,Good,0.20094753349754252,0.005005115263550136,NHIS
18-29,1991,Very Good,0.3325512680863559,0.006136086613678725,NHIS
18-29,1991,Excellent,0.4203023828428351,0.0068856824441946365,NHIS
18-29,1992,Poor,0.00681359151163408,0.0012377324164204357,NHIS
18-29,1992,Fair,0.04402773038083411,0.0033792936473650216,NHIS
18-29,1992,Good,0.21138419177852472,0.006612895666925505,NHIS
18-29,1992,Very Good,0.31883402847960635,0.007686775939821308,NHIS
18-29,1992,Excellent,0.41894045807516805,0.007967223973413094,NHIS
18-29,1993,Poor,0.00737997544864759,8.453113674271404e-4,NHIS
18-29,1993,Fair,0.04710469654806446,0.002585048099752486,NHIS
18-29,1993,Good,0.22520012943369924,0.00546987251570399,NHIS
18-29,1993,Very Good,0.31253847113914485,0.005781515112397773,NHIS
18-29,1993,Excellent,0.4077767289657324,0.006868728888470096,NHIS
18-29,1997,Poor,0.004215509177522483,8.911195075251737e-4,NHIS
18-29,1997,Fair,0.03673494322602661,0.002569978369502852,NHIS
18-29,1997,Good,0.19789130958782508,0.005663458442820175,NHIS
18-29,1997,Very Good,0.33565830447273276,0.0069843803640266145,NHIS
18-29,1997,Excellent,0.42549993353603915,0.007623853170111354,NHIS
18-29,1998,Poor,0.00489165559984438,0.0011298386180241579,NHIS
18-29,1998,Fair,0.03205600124504097,0.0024524677868017724,NHIS
18-29,1998,Good,0.18420041662024209,0.005909001380693255,NHIS
18-29,1998,Very Good,0.3458019949883117,0.0071847414449357615,NHIS
18-29,1998,Excellent,0.433049931547012,0.008100886097619239,NHIS
18-29,1999,Poor,0.0037885363694025558,8.853274112800448e-4,NHIS
18-29,1999,Fair,0.03248041852012956,0.0027084838099548105,NHIS
18-29,1999,Good,0.17691794752423726,0.00613732618928864,NHIS
18-29,1999,Very Good,0.34652828016221854,0.007584999795924281,NHIS
18-29,1999,Excellent,0.44028481742465575,0.008610961749575069,NHIS
18-29,2000,Poor,0.004617943560455166,0.0010855709931457775,NHIS
18-29,2000,Fair,0.03381907874209174,0.002589524673088025,NHIS
18-29,2000,Good,0.1866986511861603,0.005542677129879151,NHIS
18-29,2000,Very Good,0.338118645786445,0.007851701800525024,NHIS
18-29,2000,Excellent,0.43674568072528586,0.007829718678983912,NHIS
18-29,2001,Poor,0.00536258250008309,0.0012055716262336356,NHIS
18-29,2001,Fair,0.034122774303632725,0.0024101673533966747,NHIS
18-29,2001,Good,0.17948867595083554,0.0058492075955792625,NHIS
18-29,2001,Very Good,0.35085876481930783,0.007336849183046958,NHIS
18-29,2001,Excellent,0.4301672024262292,0.007555862776412489,NHIS
18-29,2002,Poor,0.0031168875825704004,7.725449306458022e-4,NHIS
18-29,2002,Fair,0.0334818171328073,0.002611753173154373,NHIS
18-29,2002,Good,0.2034292704820512,0.006421314851328848,NHIS
18-29,2002,Very Good,0.3329492306378331,0.007748725721147371,NHIS
18-29,2002,Excellent,0.4270227941752509,0.007955362562152606,NHIS
18-29,2003,Poor,0.004253882516224368,0.001103016307943077,NHIS
18-29,2003,Fair,0.039859155132703106,0.0031409041458251123,NHIS
18-29,2003,Good,0.1998459258615272,0.006373523951483086,NHIS
18-29,2003,Very Good,0.33929734083872887,0.00797604861316109,NHIS
18-29,2003,Excellent,0.4167436968616274,0.008062949730260347,NHIS
18-29,2004,Poor,0.003503926474836805,8.1257522414056e-4,NHIS
18-29,2004,Fair,0.03780624157669938,0.002792047026510019,NHIS
18-29,2004,Good,0.19884108164280392,0.006187537067879469,NHIS
18-29,2004,Very Good,0.3329160770506526,0.007575956754241285,NHIS
18-29,2004,Excellent,0.426932673266607,0.00857830603424268,NHIS
18-29,2005,Poor,0.00449994550140815,9.493574994631622e-4,NHIS
18-29,2005,Fair,0.03243224359170081,0.002672251575254443,NHIS
18-29,2005,Good,0.20976354941507347,0.006501763980089168,NHIS
18-29,2005,Very Good,0.3321875011060739,0.007541403506732022,NHIS
18-29,2005,Excellent,0.4211167604149176,0.008249960510172787,NHIS
18-29,2006,Poor,0.007348294039032421,0.0016224840530077971,NHIS
18-29,2006,Fair,0.03939667963233623,0.0034068973708104135,NHIS
18-29,2006,Good,0.20611625851810786,0.007671200377041807,NHIS
18-29,2006,Very Good,0.3300062022797716,0.00904305375554807,NHIS
18-29,2006,Excellent,0.41713256598836074,0.00908336467061981,NHIS
18-29,2007,Poor,0.004561411153837376,9.900280038473387e-4,NHIS
18-29,2007,Fair,0.035994943308089125,0.0038797499565019896,NHIS
18-29,2007,Good,0.20442718396281445,0.007630065595835331,NHIS
18-29,2007,Very Good,0.336155950186557,0.009010544782710449,NHIS
18-29,2007,Excellent,0.4188605126628393,0.009932145619690986,NHIS
18-29,2008,Poor,0.005905085607505937,0.0012996040539781971,NHIS
18-29,2008,Fair,0.04002740526734747,0.003932726282010241,NHIS
18-29,2008,Good,0.19947508235536188,0.008077965777381685,NHIS
18-29,2008,Very Good,0.3330106883920988,0.009549137676424659,NHIS
18-29,2008,Excellent,0.4215817399094332,0.010622919782263616,NHIS
18-29,2009,Poor,0.007244798511852915,0.0015252442524771887,NHIS
18-29,2009,Fair,0.03641436762631346,0.0029827563489839746,NHIS
18-29,2009,Good,0.19943283150821528,0.007397087519641641,NHIS
18-29,2009,Very Good,0.31620222881611804,0.00914637811299135,NHIS
18-29,2009,Excellent,0.44070577466957916,0.010180088571811689,NHIS
18-29,2010,Poor,0.008187568549818785,0.0015586976121798617,NHIS
18-29,2010,Fair,0.041390128707102083,0.003056186634261627,NHIS
18-29,2010,Good,0.21423902942963807,0.007411555564272891,NHIS
18-29,2010,Very Good,0.3366382740595732,0.007940692413701345,NHIS
18-29,2010,Excellent,0.3995449996874551,0.008378346901187076,NHIS
18-29,2011,Poor,0.00800570799023256,0.001610998173101985,NHIS
18-29,2011,Fair,0.03958564238244612,0.003099414118654548,NHIS
18-29,2011,Good,0.20683752619782617,0.006814333653181089,NHIS
18-29,2011,Very Good,0.3277555606337159,0.007133831642610341,NHIS
18-29,2011,Excellent,0.4178155636922495,0.008088016221594633,NHIS
18-29,2012,Poor,0.008714322529673578,0.0018990976814833322,NHIS
18-29,2012,Fair,0.042115487529210356,0.0033284037769281734,NHIS
18-29,2012,Good,0.19845672636050896,0.006270741103211557,NHIS
18-29,2012,Very Good,0.33032656407959293,0.008083062134639302,NHIS
18-29,2012,Excellent,0.4203868997553273,0.009694688965239399,NHIS
18-29,2013,Poor,0.004498188624013693,0.0010111252331598216,NHIS
18-29,2013,Fair,0.0389066387878114,0.003110946412101277,NHIS
18-29,2013,Good,0.19916682981862172,0.006973102057785563,NHIS
18-29,2013,Very Good,0.33029135606455096,0.008213167597977833,NHIS
18-29,2013,Excellent,0.42713698745983814,0.009390925865907245,NHIS
18-29,2014,Poor,0.006262747226268753,0.0014372047895837338,NHIS
18-29,2014,Fair,0.04100228274297185,0.0033851409409509947,NHIS
18-29,2014,Good,0.19657886370126734,0.006796649134324065,NHIS
18-29,2014,Very Good,0.3179961599472378,0.00890145501874898,NHIS
18-29,2014,Excellent,0.4381599467302059,0.009938069649562347,NHIS
18-29,2015,Poor,0.00589193761502434,0.0013408857245102025,NHIS
18-29,2015,Fair,0.04272335927852941,0.003446571250777666,NHIS
18-29,2015,Good,0.20886360805651857,0.007803086483214702,NHIS
18-29,2015,Very Good,0.31063602389888345,0.009030313748565251,NHIS
18-29,2015,Excellent,0.431885071591938,0.009839739035808525,NHIS
18-29,2016,Poor,0.005854555524628355,0.0015348405615495503,NHIS
18-29,2016,Fair,0.04200976032596162,0.003966346468512484,NHIS
18-29,2016,Good,0.1849767264332009,0.007410298403174716,NHIS
18-29,2016,Very Good,0.3488010571016047,0.009360749207536568,NHIS
18-29,2016,Excellent,0.4183579009480121,0.009649557195225061,NHIS
18-29,2017,Poor,0.005696331309141209,0.0014143354797551268,NHIS
18-29,2017,Fair,0.04060348112523687,0.003975134361303854,NHIS
18-29,2017,Good,0.20739656301092918,0.008453023464220215,NHIS
18-29,2017,Very Good,0.32710511642402895,0.009192945588191628,NHIS
18-29,2017,Excellent,0.41919850818516585,0.010543358899953193,NHIS
18-29,2018,Poor,0.005560768369019858,0.0015254087333957129,NHIS
18-29,2018,Fair,0.04401051227267846,0.004222690275025643,NHIS
18-29,2018,Good,0.19912695630081645,0.00893503723759924,NHIS
18-29,2018,Very Good,0.3356554893344566,0.009541043876284908,NHIS
18-29,2018,Excellent,0.415646273754824,0.01048441317023598,NHIS
18-29,2019,Poor,0.010145318782133693,0.002139897069632866,NHIS
18-29,2019,Fair,0.05560452696799542,0.004345821114573368,NHIS
18-29,2019,Good,0.20780903035222567,0.007962955331014071,NHIS
18-29,2019,Very Good,0.36641172630544383,0.009357308797187745,NHIS
18-29,2019,Excellent,0.36002939944569123,0.00994532761891032,NHIS
18-29,2020,Poor,0.006064739959266686,0.0015285109128546324,NHIS
18-29,2020,Fair,0.03958702174192907,0.00405294614167764,NHIS
18-29,2020,Good,0.20455280863748027,0.008491812920846286,NHIS
18-29,2020,Very Good,0.3736343542418258,0.00991413111363981,NHIS
18-29,2020,Excellent,0.37616107542939226,0.010349544187817344,NHIS
18-29,2021,Poor,0.007155950238016365,0.0017637020961891075,NHIS
18-29,2021,Fair,0.04080911223530984,0.0036883542109498514,NHIS
18-29,2021,Good,0.20354124488169523,0.00786380079522785,NHIS
18-29,2021,Very Good,0.3655159866129892,0.008345654838396754,NHIS
18-29,2021,Excellent,0.38297770604104275,0.009702102687659532,NHIS
18-29,2022,Poor,0.0060864069796203275,0.0015515714099709988,NHIS
18-29,2022,Fair,0.05813918165297067,0.004631348485628407,NHIS
18-29,2022,Good,0.2158453273621018,0.008036987047214606,NHIS
18-29,2022,Very Good,0.3930319136381152,0.009265367110975337,NHIS
18-29,2022,Excellent,0.32689717192462253,0.009305900272755428,NHIS
18-29,2023,Poor,0.008192214223417916,0.0017781794823856362,NHIS
18-29,2023,Fair,0.0651771048193883,0.004432252316835122,NHIS
18-29,2023,Good,0.22949324389725398,0.008525252930975325,NHIS
18-29,2023,Very Good,0.3666805500116093,0.009373916429245998,NHIS
18-29,2023,Excellent,0.33045688730288064,0.009145408520915853,NHIS
18-29,2024,Poor,0.008759692589736866,0.001754346973960485,NHIS
18-29,2024,Fair,0.06044824042741694,0.004163547234151029,NHIS
18-29,2024,Good,0.2445795852080893,0.008056497320192396,NHIS
18-29,2024,Very Good,0.3675804625664455,0.009070251779448204,NHIS
18-29,2024,Excellent,0.3186320192965746,0.008743542951789035,NHIS
30-39,1983,Poor,0.012246307245770945,0.0015666768850499265,NHIS
30-39,1983,Fair,0.054787452813265504,0.002754888455368829,NHIS
30-39,1983,Good,0.21668815456116217,0.005153948284660111,NHIS
30-39,1983,Very Good,0.2825341525101606,0.005969525097254261,NHIS
30-39,1983,Excellent,0.4337439338000302,0.007043017817858786,NHIS
30-39,1985,Poor,0.011851768520261992,0.0012233974642728062,NHIS
30-39,1985,Fair,0.04846978450307543,0.00250064974347367,NHIS
30-39,1985,Good,0.20601262930657174,0.005626223449928003,NHIS
30-39,1985,Very Good,0.3082324254231915,0.007293068709132383,NHIS
30-39,1985,Excellent,0.4254333938422735,0.0075700887445054555,NHIS
30-39,1987,Poor,0.012240866331467455,0.0012064521271631758,NHIS
30-39,1987,Fair,0.04912192852009519,0.0025074297364988283,NHIS
30-39,1987,Good,0.201608614747035,0.004569720444872399,NHIS
30-39,1987,Very Good,0.31324658816852446,0.005405163668666308,NHIS
30-39,1987,Excellent,0.42378200231193824,0.006012125459216041,NHIS
30-39,1988,Poor,0.014081824832297484,0.0014472554458869705,NHIS
30-39,1988,Fair,0.04888096468183445,0.002673340681433627,NHIS
30-39,1988,Good,0.21405220739922737,0.005311950650203581,NHIS
30-39,1988,Very Good,0.30987986640187254,0.005687905535267669,NHIS
30-39,1988,Excellent,0.41310513718781366,0.006445369821634549,NHIS
30-39,1989,Poor,0.012728327360828037,0.0013446741198622496,NHIS
30-39,1989,Fair,0.04878575447416491,0.0025022869821207986,NHIS
30-39,1989,Good,0.2009000496511498,0.005438191939492468,NHIS
30-39,1989,Very Good,0.3161832011090409,0.005614983643227467,NHIS
30-39,1989,Excellent,0.42140266776625795,0.006232427958343463,NHIS
30-39,1990,Poor,0.011528193743804423,0.0011872323122744323,NHIS
30-39,1990,Fair,0.04491058873923654,0.0026824433477082923,NHIS
30-39,1990,Good,0.20927526379465006,0.004779582153114527,NHIS
30-39,1990,Very Good,0.31609761217311005,0.006037578232145966,NHIS
30-39,1990,Excellent,0.418188342142086,0.0063043806693065035,NHIS
30-39,1991,Poor,0.011235137797469999,0.0010461938944543033,NHIS
30-39,1991,Fair,0.053045999127490355,0.002193804076730966,NHIS
30-39,1991,Good,0.2157509760110064,0.004850654939226815,NHIS
30-39,1991,Very Good,0.31096541053672694,0.005507674593205247,NHIS
30-39,1991,Excellent,0.40900247884035534,0.006118667522853613,NHIS
30-39,1992,Poor,0.01477469738283336,0.0019324517085287079,NHIS
30-39,1992,Fair,0.06096021233518883,0.0034815934523805075,NHIS
30-39,1992,Good,0.21902130874486633,0.0070503584725502885,NHIS
30-39,1992,Very Good,0.3188385587286783,0.006456146234745359,NHIS
30-39,1992,Excellent,0.38640522355845425,0.007229577754031474,NHIS
30-39,1993,Poor,0.015892366647948783,0.0013486253205456696,NHIS
30-39,1993,Fair,0.05799079932281827,0.0026947106711564597,NHIS
30-39,1993,Good,0.22132542456497611,0.004715858909932016,NHIS
30-39,1993,Very Good,0.3110237205146596,0.0049601014744184565,NHIS
30-39,1993,Excellent,0.39376768934545564,0.006262337425038382,NHIS
30-39,1997,Poor,0.009005151494420969,0.0012123009562589237,NHIS
30-39,1997,Fair,0.0449170368695163,0.0024769569935814122,NHIS
30-39,1997,Good,0.2055905805194678,0.005332827356059009,NHIS
30-39,1997,Very Good,0.3380748957515652,0.006039803834756634,NHIS
30-39,1997,Excellent,0.40241233537829263,0.0066265120937814845,NHIS
